MSY,6
GE!,17
 I.,27
K?.,2
KE?,10
S'?,4
LMI,16
I U,38
SUS,38
USP,23
IS',26
SS?,37
IS-,17
OE ,73
M!.,5
NYB,16
MA-,2
AR;,11
MA.,10
VA ,46
XAG,6
A'A,6
'AM,12
WAD,25
STC,15
TCO,42
S!.,27
POC,52
ETB,3
TBO,4
C H,11
WIP,33
IPI,15
"EY,",83
HO',17
O'S,16
BEY,157
EPP,89
RI.,1
; J,3
'IM,1
' W,23
EY!,7
NDT,5
DTH,21
G K,26
FEW,179
UTF,13
TFI,5
WEP,33
OO.,37
EY-,9
URK,44
RKI,52
PIP,44
IPE,74
SK:,2
K: ,9
ASN,43
EVN,125
 AK,13
AKH,26
KHR,7
IMO,70
RUD,58
TOB,40
CO ,5
MOK,175
F Q,15
THP,1
HPI,1
"S',",16
"', ",16
UPA,35
UAC,15
ALP,148
LPH,7
PHO,6
IXI,11
Z V,1
L'E,23
'ET,3
AT;,9
* Y,5
NY?,9
NIK,47
IKO,34
KOL,61
LAE,7
AEV,94
CAV,92
LRY,97
LF;,6
F; ,8
REQ,81
 Y ,2
. *,40
* A,23
ERB,49
B S,6
OMR,65
MRA,65
PS;,4
"NY,",44
ST;,8
POP,35
OPU,24
EDA,20
SM ,50
GO-,1
-FO,64
O Z,9
 ZA,20
ZAK,15
AKU,1
KUS,1
USK,85
"KA,",69
* H,16
D'O,8
'OE,4
OEU,7
UVR,10
VRE,13
MEB,19
EBO,40
IOS,47
"IG,",13
"UI,",3
Y-Y,7
VEY,30
EYI,12
LEI,63
EIS,15
L-T,6
OWH,21
OGS,43
? J,5
OW',24
CK?,11
K? ,29
? (,5
 (M,9
(MA,6
CK),2
K) ,4
LD',10
GAY,43
UBY,4
'S-,7
S-D,18
-DA,10
"EH,",25
 OM,17
INO,228
AD!,32
D!.,10
THB,1
HBE,1
! F,31
KNI,42
IDW,9
DWA,5
WNU,2
NUP,2
LE:,21
IS;,8
RYS,16
YST,78
FRU,17
' G,3
ES',47
IRA,57
 RH,38
RHI,7
NOG,6
OYM,19
YME,48
RL',1
K M,86
HY.,24
 JE,118
JEA,28
SY;,1
IPT,74
NY;,1
BY.,30
XIX,15
"PY,",36
N-C,123
-CH,130
DEU,13
EUC,1
TE?,15
C G,15
N Z,7
ZAT,25
T Z,20
 ZE,29
S Z,9
SST,1
WIZ,4
IZ ,3
Z I,3
E Z,17
 VR,4
D Z,26
F Z,5
RIZ,35
TO:,1
NS-,22
 VY,27
VY.,3
SEZ,2
EZ-,3
Z-V,3
-VO,4
BE:,3
: *,1
* ',1
 'J,5
'JE,4
JER,32
OAM,8
!'?,1
'? ,20
E.*,1
.*(,1
*(2,12
(2),39
2) ,36
) S,22
SUV,24
UVO,23
V N,20
W--,54
; Y,26
"E,*",1
",*(",2
*(3,2
(3),14
3) ,14
VS ,59
JE ,16
PEU,6
"U,*",1
*(4,2
(4),3
4) ,3
*DO,1
RB?,1
) T,83
) H,37
) I,28
TR-,1
R-R,6
-R-,4
OD!,63
"EL,",114
PO-,2
-OS,2
 DW,18
DWE,19
. Z,5
ZER,16
US-,18
-AF,3
R J,51
IE.,24
EL',26
? M,31
G Z,3
UE!,8
"SK,",53
HA',120
SK!,1
MA!,18
LTO,16
"EF,",53
RNL,42
UCY,1
AIE,14
EE!,21
PUD,13
NA!,6
 IC,92
PAG,38
 XX,64
IBR,14
NWI,9
R-D,18
-DI,19
RP.,5
"RP,",8
UD ,134
"K,'",4
SE',31
GAU,14
AUZ,12
UZY,1
ZY ,6
NVU,14
VUL,19
R?.,7
 OO,14
..!,11
.! ,8
K Q,10
ABY,46
"PT,",16
EK',2
K'S,16
'T.,20
AS!,23
ENV,55
A (,13
(SO,5
SO),3
O) ,6
' C,24
ITN,27
E'D,11
'D ,57
T Q,83
AS?,12
UL;,1
PAW,10
O?.,6
SP ,24
G ',1
K.',3
NY!,10
PY!,6
' R,23
TET,5
HTT,1
WAF,2
O'E,3
'ER,3
"EA,",24
VE!,17
PY;,2
CUO,4
G Q,28
T) ,24
AJO,69
JOR,68
IN:,5
IEL,307
COO,50
(ST,3
E.),8
PA!,10
JOV,2
TAP,24
NLO,18
E) ,35
) B,16
FS-,9
AGL,10
ADR,85
OIT,38
GIL,15
XER,28
OT-,7
SIZ,13
 UR,25
LS;,9
; U,1
RSP,40
EFS,10
FS.,13
PUF,31
XXI,35
XTH,28
MMU,63
MUN,77
EYO,106
RNO,83
IDU,37
DUO,5
"GY,",21
UNU,26
NUS,49
IML,22
RPA,5
ST',21
ITL,20
IZZ,13
ZZL,26
ZLE,17
OMB,66
G-L,4
XTY,14
CKR,4
KRO,9
SS;,13
NE?,40
BOI,16
L-P,7
-PR,20
VON,8
RK;,4
K; ,14
MPS,39
TNO,3
UPB,11
PBO,6
* M,8
WN:,3
: L,9
LK.,24
*CA,1
NIL,16
LL?,44
BNO,5
ID;,7
GGL,70
WE-,3
CIF,14
GH!,6
! Q,6
YLI,11
RDO,26
IS:,21
. U,30
! *,24
 ET,56
 S',4
S'E,3
ONU,17
UFR,1
H (,13
OR),7
R) ,22
KE!,31
NVY,14
OL!,15
INJ,29
NJU,45
HO.,4
CUN,22
TEG,37
ISG,38
SGR,22
IE-,4
EM-,20
TNI,24
E'V,17
NLA,8
RTF,14
TFO,12
IO ,11
PIL,119
 IG,23
GNO,21
IEK,18
EKE,32
IM),11
M) ,17
ASL,79
WOK,36
ILS,106
TS?,21
I'D,27
NOO,24
EKL,13
 (E,7
(EV,5
ME),7
OSU,17
PTO,44
XAC,43
TS;,20
UPW,8
PWA,9
H J,30
"BY,",34
AY;,12
YMM,10
EGY,9
GYP,23
YPT,7
 YI,23
YIE,27
DO),3
"O),",3
XIT,31
OE.,15
EP.,50
DIV,201
! U,4
UMN,111
MNS,41
K-C,1
-CU,2
MAH,2
AHO,2
HOG,2
OGA,12
EDS,90
URC,119
SNO,122
OWY,6
WY-,1
SHL,25
AW-,3
LT-,4
NS;,12
WAX,17
AX ,13
X T,20
"MB,",7
STM,24
"EK,",14
OWF,12
L-F,9
ARV,39
HUF,6
"IE,",43
R-L,10
AWH,14
PTA,134
--D,27
VAB,13
IR:,2
SH-,15
H-Y,1
YEL,51
AVY,55
VY ,54
RMP,3
EKB,3
KBO,3
C E,25
LPL,20
UTM,12
(ON,10
AS),3
HOA,32
DOZ,42
OZI,6
EEZ,19
EZE,24
OTL,7
LEY,35
RYM,40
YMA,22
EDR,36
BBY,13
ONJ,22
JUR,32
RMN,15
MNE,36
OM?,20
"IO,",1
OO!,16
 I!,6
I!.,3
SFY,11
HME,167
HE;,7
JAW,17
WET,46
OU:,4
U: ,5
: Y,35
SH?,4
HYL,12
TS-,39
FTS,21
XXV,18
(NI,4
IA),1
A) ,6
) E,5
NUO,23
-ID,2
-AC,5
ALG,2
GEB,4
EOM,8
LVI,13
OXE,13
XES,16
RDH,5
PUN,66
WIG,15
EWD,10
"WD,",27
YER,68
S-F,1
OKC,3
KCA,3
EYS,28
ESK,7
HOD,35
EWY,23
WY ,23
RDY,7
POU,49
EK ,65
K (,6
(AS,40
EN),4
N) ,21
APH,23
PH ,32
LOI,19
M J,14
PTL,18
"CO,",2
AL;,12
ABC,2
BC.,1
C..,4
PUP,18
LF:,17
F: ,15
VE:,8
AM!,18
EK.,16
NCU,17
SK.,42
TID,15
IDY,4
OD;,4
' N,5
EBE,5
FA?,1
"LM,",24
--L,42
HAF,20
HT),3
T)-,2
)--,11
LKS,26
OYI,31
GN!,2
MY.,97
ULN,22
LDO,12
POE,26
OET,26
OIG,1
TE;,5
STF,9
TFA,1
GEA,52
(MO,3
"W),",6
ICL,46
VA.,11
OS ,9
ECY,9
S'.,13
'. ,7
"SP,",2
P.S,1
.S.,2
SFO,48
E 1,10
 13,6
13T,3
3TH,3
C J,2
IE?,10
NEM,295
EMY,269
NTU,73
URY,44
UR',4
NGD,15
GDO,15
GGA,51
BTS,46
PIS,77
IN;,12
"WE,",11
RNA,105
AL?,9
RSU,71
UAD,92
EJE,23
CHS,11
HSA,1
ROJ,34
OJE,34
ISQ,5
-AT,9
LDW,2
DWO,4
RY-,22
--R,22
VOY,45
PTS,21
NRO,11
WIV,13
BS.,22
ND;,15
; M,10
-PO,13
GUT,5
TTU,4
ATM,28
SPH,37
HTH,21
SEY,4
YEM,1
MAP,21
AY-,28
Y-H,7
WSI,6
-TW,7
-OF,19
TA ,10
SEK,6
TIK,86
K J,5
CHW,21
HWO,24
AH!,91
HE:,2
ST!,31
AW',10
US?,16
FT-,5
-RE,28
RWI,25
R!.,17
..-,5
S?.,7
EA!,6
A!.,12
YBA,2
CCI,31
SSK,3
LOT,109
DYN,4
YNT,1
ES?,40
AL:,2
TIQ,12
IQU,27
IR;,4
RE),13
R-C,4
N.),6
IC-,7
ME:,19
MIO,5
HOB,3
BY;,1
L ',2
 'S,10
'ST,2
Y.',5
FOI,4
OIB,1
WN!,12
IGT,1
GTA,1
OZE,51
AY!,55
KHE,8
LST,11
OY',10
IA?,4
POM,11
GN.,26
LSU,1
APL,14
TOT,13
OTA,41
GE:,5
ALB,10
LBR,1
VA-,2
A-T,10
-T-,1
T-E,3
-EN,16
UAN,19
RLB,1
"AW,",34
EF),2
F) ,8
IR-,16
OGI,41
RUR,4
IK ,2
LGI,3
SKN,3
 TS,72
TSA,90
NSA,56
 IA,1
CH!,31
HO!,6
W (,11
BIE,8
B C,4
 C ,2
SSF,33
SFU,33
EMK,6
MKI,6
HO?,10
V!.,1
WO.,12
OV;,10
V; ,11
AU!,2
HOF,20
OFS,45
S-K,1
-KR,1
KRI,10
IEG,15
GS-,9
S-W,3
-WU,2
WUR,10
T-S,5
-SC,4
PPS,1
PS-,3
S-R,1
PUZ,7
UZZ,22
OV?,19
V? ,18
PAH,1
AHL,1
HLE,32
YOR,3
"CA,",5
"AU,",9
L!.,4
EM!,28
 HM,4
HM!,4
EN:,15
HTI,60
CS.,10
R-M,2
ONK,12
"OX,",21
"X, ",35
OCH,50
AKO,33
KOV,167
JOU,61
E?-,4
?--,12
--P,41
-PE,11
HA-,17
YFE,1
EW!,10
LD:,2
 C',8
C'E,10
EW:,3
: F,13
PA ,20
NO?,4
YS:,11
'WE,8
M.',1
AGH,3
GHA,3
? F,13
SH;,1
"MI,",2
NO-,7
UNW,41
NWO,17
HA!,40
DO!,12
EDW,1
AD;,8
; R,7
K-F,2
KS.,48
HT:,13
T: ,47
HA:,2
A: ,4
PY?,3
RKN,54
--G,19
-GO,8
SHK,85
HKA,72
KA!,13
ET:,4
F-R,10
 ZU,8
ZUB,8
UBO,26
LL:,6
D-A,1
-AG,10
EK:,1
KS!,9
Y-D,1
UEA,14
HEU,4
FE!,5
Y'R,26
"AX,",8
TY!,19
AK;,1
FE:,10
* I,14
NT:,8
*KU,1
NDW,9
DWR,3
MIU,1
JOT,2
SEF,34
BY!,9
IGL,1
"G,:",1
",: ",1
DY!,12
AFI,2
WO:,4
O: ,10
: 1,15
CHD,18
HDU,17
ADQ,42
DQU,45
R 1,19
 11,6
"11,",2
"1, ",3
UN-,5
N-R,2
OOF,87
RS),13
OPS,324
Y-M,1
LCU,19
WD ,150
L-O,3
PSA,16
"WL,",7
SOA,7
OAP,1
K-S,4
-NE,10
SEX,4
EX ,20
X O,11
IR?,12
PY),1
OFK,7
FKR,7
GSR,7
SRA,8
DUK,55
JUN,40
 'O,7
'ON,7
CH',24
H' ,1
RKY,5
KY ,60
ISR,13
SRE,10
OF:,1
E-A,6
OLB,8
LUI,16
EH.,1
..?,15
ALV,31
LVA,10
AK?,6
Y?.,4
OBO,43
U Y,11
NPO,12
H-O,2
O-W,1
-W ,1
EG?,2
H-G,2
AWR,4
WRY,14
TT-,1
UL-,9
ELC,29
JIN,11
EX.,2
X..,1
UIO,3
R Z,4
ZEA,15
CTN,8
Y 2,2
 21,1
217,1
17 ,2
7 S,1
EF',24
F'S,32
KI.,69
ESV,71
SVI,71
NUD,7
KHI,34
FFY,11
--U,7
-UN,6
N-I,17
V P,24
R-H,9
? K,8
IA!,8
GRU,44
TYC,139
YCH,167
GIZ,12
"ZE,",17
TT ,4
GUN,242
SY.,9
-I',6
SK-,4
CY;,3
JEW,5
U J,7
MOC,11
VOD,24
ODK,24
DKA,24
UBA,2
TS),7
S).,5
' V,11
YE?,1
R-E,3
UR!,21
AU.,5
F!.,1
OL.,13
U'D,17
FTH,35
BUC,17
KWH,5
BIS,36
IL!,13
G-D,7
-DR,9
N-O,4
-OU,8
: O,20
KAM,14
 ZH,41
ZHE,72
RKO,51
H Z,6
FF?,3
WK ,1
WS!,19
V B,40
RO!,4
EY?,14
EG-,6
YE.,14
H!.,7
LLF,21
LFU,19
AL-,16
NY-,6
CY',3
TY;,18
AUR,14
GHN,51
HNE,69
AFL,5
CK',8
 UL,28
ULM,16
NUB,21
MAX,6
XIM,19
 KO,73
KOZ,17
OZL,17
ZLO,17
Z A,22
DUM,17
IOD,43
ISL,46
NO.,44
SA ,31
DAG,38
NKN,75
LML,21
TEB,16
BBL,22
EAF,28
"AF,",3
UCI,22
Z L,3
ALH,1
LHE,1
MOB,24
K E,47
MY',64
VIV,73
NIU,67
IUS,75
UTW,6
GLU,6
UM?,1
G!.,7
WIE,11
IV!,1
BUF,13
SO;,4
E-O,17
. Q,6
L'A,7
'AR,4
OUV,4
VEZ,2
RIR,1
CET,12
DU ,12
Z F,3
 *(,10
) O,10
DEH,1
HOY,3
* F,6
* (,10
 (2,21
R-N,5
ALZ,2
LZE,2
Y-C,2
ENK,51
NKO,9
"KO,",6
DLO,17
ODH,4
 UK,8
UKR,5
KRA,30
KO ,7
NAF,2
 JI,9
HFO,1
IG?,1
? *,5
HOC,21
 OE,1
EIC,2
! K,18
KAI,1
RAH,61
WSH,3
ANZ,8
LT!,5
COT,26
AVR,70
VRU,40
KA.,26
COF,22
AVW,1
VWU,1
WUS,4
CKH,7
KA',11
 BW,16
BWO,3
WOT,4
AMN,8
HUL,3
LO ,5
AT),12
CAH,2
AHD,3
"HD,",1
HD.,1
LAH,1
AHS,2
FOH,1
DWI,12
"LO,",3
WOS,14
EAH,4
DAH,3
MEC,16
D'Y,8
'YE,6
BYK,1
YKO,7
V E,26
 (R,3
(RO,2
V.),1
"EG,",14
OF',1
SGU,18
" I,",27
 FW,11
FWI,4
PUA,1
UA',1
A' ,3
 CW,3
CWE,2
SY!,4
V F,57
PUH,1
UHS,2
HSE,1
CA',1
A'C,3
'CW,1
CWO,2
WOW,8
UAH,1
AHT,1
TEH,2
EHM,2
OWW,5
WWO,4
MIW,2
IWA,1
WAC,3
'T?,3
THW,14
AHE,38
VEW,12
WYB,1
NN ,23
HIF,28
OO?,5
U Q,2
'S;,2
NN.,10
EL!,14
ZLY,1
KIR,61
SE;,16
NAS,29
BOG,75
OGD,25
GDA,27
ZE.,10
EL?,12
CK:,3
IC.,22
C. ,13
YWA,4
S!',8
U V,10
TWU,2
WUE,1
STN,27
TN',13
'D.,1
V O,27
T'L,11
STW,15
WUC,1
MOW,13
ODT,4
EWC,16
WCO,16
E'R,26
TEW,58
(AT,3
AU),2
U) ,3
(NE,3
INZ,1
NZ),1
Z).,1
R 2,4
 23,2
23 ,1
3 T,2
NNS,11
DDA,18
MNA,7
XPA,14
IAP,1
D-R,4
JOS,37
CKY,19
CKG,12
KGR,4
ETO,49
IRG,15
LDG,1
DGL,1
ELK,2
LKU,1
KUM,1
NUN,9
AWD,3
WDL,3
NAK,22
K-W,3
IL:,1
MAB,12
MPF,51
PFI,49
C R,13
LEW,54
UDS,39
JAM,7
YS!,7
FT!,5
BAY,27
AYO,23
KOS,14
MUD,58
FOA,6
NSM,10
RY;,13
NY',1
MY),6
Y) ,17
FUM,15
UN.,34
BAH,3
DAD,12
'PO,3
 UD,1
NWE,10
FUG,18
UGI,8
EML,36
WNC,13
LS!,19
TO!,8
KI!,7
MSK,2
HAG,53
GGY,19
ADW,2
HBR,5
"AB,",2
EP!,6
Y!.,9
HAC,14
BBA,7
V J,4
WEG,3
FWO,7
NDY,14
FFU,23
BWU,3
L-W,5
KIC,4
YS',12
' M,21
", Z",9
 ZI,4
ZIK,1
EZI,22
IZO,15
ZON,17
LLT,1
KYL,1
BUG,12
UN?,2
RHY,14
HYT,13
THM,14
HMI,21
OK-,1
IWO,2
UB-,6
B-N,4
MPY,2
AD-,24
OTP,8
TPA,7
W ',1
'TO,5
O ',2
'GO,12
E.',15
R ',6
'DE,3
"R,'",6
MP!,5
NTN,7
NJE,11
RP!,2
ZID,1
RIU,44
BUL,71
O'L,2
KI;,2
I; ,3
JOB,8
OB ,26
B J,1
PEP,1
OAN,77
OK!,12
SDI,2
HEW,41
LF),8
"F),",3
OOO,1
OOH,12
UN!,5
"UN,",32
WDA,1
RD-,13
BWI,8
RK!,3
NFR,12
AMS,62
LK;,3
MY-,21
LM.,10
Y-E,10
-EI,8
HT',6
L-C,2
 KR,61
KRE,45
IDT,9
"DT,",7
DOK,27
KHT,29
HTU,28
D-O,6
JOL,20
OLT,31
DS),4
FEV,38
EUE,1
CHG,1
HGE,1
ESY,4
X C,8
TY),6
WS?,7
DT!,1
DT',2
VEE,5
"NZ,",3
C C,38
C M,11
"UM,",10
SMS,6
WKE,5
EP-,5
P-S,1
LGR,19
ODO,37
DOX,7
X R,6
 J',3
J'A,3
'AV,1
OUE,2
OTR,43
TOI,30
N'E,3
EUS,9
THN,3
NZ ,1
IEB,2
EBC,1
BCH,2
NWR,7
U ',1
'WH,16
HY?,29
Y?',3
ND:,10
X G,2
TH!,19
KE',5
W) ,8
GAD,8
X U,2
 'H,14
'HE,5
L!',3
MY!,13
? V,10
ONB,4
NBR,10
"NN,",9
VRB,1
RBN,1
BNA,1
CHT,9
ENF,18
GEH,3
AUE,17
RG?,12
BOH,5
OHE,21
IGW,3
IGS,86
"GN,",43
TEI,19
PO ,1
 U:,1
L'U,4
'U!,1
 U!,1
AUX,9
X Y,3
YEU,1
X *,1
* O,8
"PH,",5
DT ,12
SLU,12
JUA,2
(I ,3
EXQ,4
XQU,4
CS-,1
ONR,23
NRE,25
EIP,8
18.,1
8. ,2
STH,3
PEB,1
EBB,2
MOP,8
NN',2
MS?,3
RAF,31
THD,39
HDR,35
RLA,46
KSG,4
SGI,4
"SA,",17
LUG,33
KSH,7
OP.,18
UP?,5
"UX,",3
(OB,2
S.),11
'GE,3
"N,'",8
 'Y,5
'YO,10
T!',5
' ',8
'S!,1
BSC,22
FS;,2
 TÊ,5
E-P,5
RG;,3
UNO,18
MAU,1
. ',34
OE!,1
RG',11
G'S,28
DAZ,13
AZZ,11
 OS,12
QU',8
U'I,4
'IL,4
N'Y,4
'Y ,4
FEU,1
MI!,1
PIK,3
BSI,12
H!',5
TY:,3
YS?,4
SM!,2
OLM,26
LMU,22
UTZ,22
"TZ,",23
TZ.,13
Z. ,9
ETZ,2
TZE,28
ZEL,4
LSD,1
SDO,16
ORF,9
RF ,21
L'O,2
'OR,5
'AN,5
'UN,7
--(,3
-(L,1
(LE,3
D'U,2
'UL,1
LM),2
M).,4
AWO,19
-(T,1
WDS,30
FOW,3
WLS,4
E-H,1
P!.,1
SEU,17
CAK,9
B F,2
PIO,4
..L,1
.LY,1
-PA,12
EF?,6
OY!,6
 ZN,13
ZNA,17
OKO,23
KOU,7
BOM,14
WEY,39
EYR,44
YRO,39
DT.,2
RN-,13
KIE,19
POD,9
EOC,29
 1 ,2
1 K,1
SPY,14
BUX,13
UXH,13
XHO,17
Y-S,20
MS-,8
S-Z,2
-ZN,4
NA-,11
A-Z,2
G) ,10
) M,11
NN),1
) R,9
AT:,6
", 2",2
 25,3
25T,1
5TH,1
"IF,",9
ISB,7
"XT,",4
DEJ,10
EKI,29
SUT,7
RY),8
"Y),",14
TUS,91
! (,9
D.),9
) K,1
JOC,7
DUG,13
UG ,14
'AG,2
IBS,2
SHW,1
CKM,12
KMA,17
KEG,1
MPM,3
OWM,2
WME,2
XHI,3
HIB,3
JAB,5
P U,21
SE:,4
"..,",1
"., ",7
U' ,2
-CE,2
UVA,14
LUK,3
UKI,2
ST:,5
: K,8
AFA,6
"FI,",2
KAS,11
OUH,3
UH!,2
D-H,19
-HU,12
LOD,62
WN;,4
TFL,11
THC,4
HCO,4
LSK,4
NYH,8
YHO,12
--V,7
KY.,14
B V,2
HIZ,21
KA?,4
FT.,39
XPI,6
PIA,5
YAB,4
NKM,3
KME,8
BSK,11
UP;,3
P; ,8
BOB,6
AML,3
MLE,29
FF!,20
 F-,1
F-F,4
-F-,1
-FL,5
OP!,7
EL;,4
WO!,4
EDV,1
EV!,6
SHF,3
IVU,1
DJA,3
PSH,22
HST,9
K V,5
LUA,15
UAB,15
LM;,3
WNH,11
NHI,13
AMR,5
MRO,5
CHP,2
HPA,1
-HI,20
F-H,3
WK',1
 AX,10
AX:,1
X: ,2
UAS,5
E-F,12
HT;,8
; F,10
(SM,2
EP;,5
EX',1
X'L,1
'LE,3
-LE,18
"MN,",12
Y.),9
) P,11
AH-,6
-AH,7
H!-,2
 AZ,2
AZO,3
LLD,1
LDA,6
X I,11
ZIS,1
COC,26
MUF,6
ZZE,2
FO',4
O'W,2
'WA,3
OK',2
R-A,2
-A-,3
A-A,3
HUK,4
"UK,",2
UK',1
EG.,10
LUO,9
UNB,34
NDM,7
DMO,10
ROX,15
OXI,23
HPL,1
Y-P,1
WD.,30
XEM,6
LCI,1
F-P,9
Y-T,18
EKO,8
ADC,2
DCL,2
 EK,1
OT:,3
CK;,1
ILU,9
N-W,13
N-G,1
-GU,2
T ',11
 'E,5
'EM,25
(AL,5
SE),7
ATV,6
TVE,16
VEV,5
A *,1
NKA,62
UN',3
 EB,1
BB ,1
* D,10
TTH,3
AD:,2
KIP,1
HY-,2
CH-,28
H-D,1
LT:,3
: E,9
XCR,2
ZLI,8
S-L,5
EMU,10
LAZ,28
P?.,1
OG?,1
 GN,9
XTU,2
ODC,2
DCU,2
RGA,32
'I',4
N'-,1
'--,6
EL:,4
 (P,20
(PR,7
NK;,3
BIV,12
IVO,25
OUA,12
M Z,1
' L,16
NNU,34
AM:,1
IR',6
ADT,11
HE-,6
-IF,12
NOP,4
 YA,109
LAK,4
WFL,1
LUF,6
EUN,7
EE:,2
EDC,5
DCH,5
AS:,11
PTH,30
LL',3
ESQ,7
TOX,8
XIC,9
RWH,8
ELM,12
OTW,2
OOI,2
 RY,40
YAZ,56
AZA,49
ZAN,30
KS;,4
PT.,18
F 1,31
05-,1
5-6,1
-6 ,1
6 P,2
TSD,4
UPH,9
V (,8
WN),3
R.),8
OX.,13
X. ,10
X L,4
RMT,10
MTH,10
AM?,2
TUF,21
UFT,12
BE),3
 (B,16
(BU,2
I (,7
NS),5
) N,6
ID),4
D) ,21
) F,8
LPA,147
BYS,7
YSS,3
X A,16
LYZ,10
YZE,7
ID-,7
-ME,6
VIK,2
IKT,1
KTO,1
GEY,31
KUZ,39
UZM,38
ZMI,43
VYA,28
AZM,25
TC.,4
'SE,6
H'?,2
..',4
Y' ,1
'KU,1
UZ-,1
Z-M,1
MI-,2
I-C,1
"H,'",2
'FR,7
"S,'",15
",'.",1
'..,8
TO-,6
FOC,3
TZ?,2
Z? ,2
DAC,9
BYH,1
S- ,3
- H,5
.)-,1
-MY,7
(HI,5
BT.,8
TS:,11
CT',1
PT:,2
OWB,1
WBA,1
FS',9
' Q,5
KGU,8
MMY,8
NE:,9
IPR,2
M!-,1
E ',9
 'M,9
'MI,3
"CI,",10
ODG,53
KIM,4
BO ,2
DEO,3
DSE,8
TS',23
BTR,4
F-E,5
-ES,26
OTC,7
YRL,1
UBM,65
BMI,64
KS),2
E-B,10
"RF,",5
RYD,7
YDA,7
KAT,9
IE',13
IRP,4
RPI,3
OIF,8
NE),3
EA.,24
ID',3
IL?,2
IE!,7
B U,3
EM:,5
-EV,22
I-P,12
G-E,5
(OF,9
S *,3
* R,3
CIM,1
EW-,17
YS-,3
' D,15
NBE,9
PA?,2
! ',8
O!',4
AD',3
VEB,1
FF;,1
(SA,2
AUV,6
E!),1
!) ,2
IL-,4
HTC,11
TCA,12
HEV,190
UP-,4
FR.,4
FR!,1
ER),22
TSH,4
B M,3
IL),1
L) ,7
T'!,1
'!.,1
OWR,8
LK!,2
DY;,3
FOG,22
"OG,",19
RT',2
UG!,4
"UG,",6
'PE,2
PS',1
VS.,14
WA.,2
 A.,9
 S.,5
"LP,",5
GIF,12
LYB,1
PH.,4
OV),6
V) ,4
"R),",10
E-Y,4
EYH,1
ANH,4
OWT,3
WTH,3
LFT,4
Z B,4
TCY,1
AYM,14
P (,2
 PY,2
PYR,3
YRA,8
DLA,6
KI-,6
I--,12
GAB,7
L'?,1
OB!,1
NG',17
(AR,1
H'S,27
GE),3
RD',13
(BE,3
 'A,20
'AL,4
LBA,2
A!',1
GAC,6
MB?,1
B?',1
ENZ,9
NZY,3
AN),7
FA:,1
V).,1
SKO,33
KOY,30
-FE,10
(WI,6
NT),9
T);,1
); ,4
UNR,28
NRI,6
HLI,2
MY:,1
ETF,11
"SM,",20
SO:,3
GE',11
MUZ,2
SH:,2
OFI,13
XAL,8
 15,6
"15,",2
LTZ,4
Z O,3
COD,13
NIH,5
IHI,5
OGY,14
IS),2
DO:,2
LGO,45
RUK,45
UKO,60
HWA,6
RTZ,1
DVO,5
UNJ,8
RA-,5
A-D,5
DI-,2
I-R,2
-RI,1
RI-,1
I-D,1
S ',11
 'C,9
'CO,5
UL',2
L' ,1
V Q,1
'US,1
HEF,3
GOU,3
CAI,6
Y-A,2
LKA,20
 CZ,5
CZA,4
ZAR,21
YSK,30
GHR,24
EM),7
"M),",3
SOT,2
OTN,2
TNY,1
P N,14
 GW,7
EF!,2
DSI,4
LSA,3
SHN,18
C L,12
C V,6
L (,7
TNU,12
KI:,1
I: ,1
'OU,1
PPW,1
PWO,6
WOV,5
TZ:,1
Z: ,1
AYB,8
YBR,5
UTP,14
TPO,20
Z W,6
ACS,3
OGW,4
GWH,4
LT;,3
AXL,1
XLE,2
 16,2
160,2
"60,",1
"0,0",7
",00",8
000,8
00 ,12
0 R,5
SM-,2
O-C,19
"Y,'",6
GH;,5
MN!,2
PFE,1
HOH,1
LOH,2
SHP,1
HPR,1
CKB,1
KBI,1
AKC,43
KCH,43
"EV,",62
? ',2
 'B,7
'BU,5
F!',2
WSY,2
DGY,3
KOB,3
ELN,3
LNI,15
SOK,15
OLN,12
R 3,2
 30,4
"30,",3
"0, ",4
05.,4
EBY,25
CHL,8
HLA,35
HUE,2
TWA,22
YPI,6
WIR,6
EOG,6
PRZ,5
RZE,5
ZEB,4
YSZ,4
SZE,4
ZEW,4
WSK,11
DOH,2
OHK,2
HKT,2
KTU,2
TSP,4
OI!,1
DNI,20
OGG,11
IPU,2
PHS,3
HS.,19
EM?,16
X P,4
ITF,3
K K,5
NOL,43
(WO,1
R?),1
?) ,1
--K,8
-KE,2
 TV,9
RYE,22
YEV,11
EV.,25
AHA,2
HAH,4
 RR,1
RRR,2
RR!,1
ROZ,15
EPH,55
ZZI,12
OCL,24
BUE,4
AKF,10
KFA,10
Y'D,4
HYM,3
FA-,1
A-L,3
FA!,1
AT-,11
DBA,2
ZIL,4
ATZ,17
OG;,2
B Q,1
URF,11
RFA,24
LKY,5
G-A,1
-AW,2
LA.,2
NIB,5
MY?,7
! V,17
OG.,5
YAW,7
TTS,1
T-F,1
HAZ,6
Z R,2
IC;,2
C; ,3
OGO,16
G.),1
OVG,3
VGO,3
"OI,",6
O!.,7
EG;,1
HOK,27
KY-,1
MN;,1
OP:,1
KY!,1
LT),2
YIS,3
 UV,10
 UH,28
UHL,35
YBE,3
' J,2
RGS,4
V K,14
CZE,1
ZEC,1
BBU,1
BUB,3
"UB,",12
NYC,12
OSJ,2
SJE,2
DEK,2
WLA,1
OFM,1
